idArticle;idFacture;idVendeur;idTime;qte;totHT;totRemise
5397;NA;14;40793;4;10,552;4,524
5397;NA;14;84112;3;8,289;,000
5399;NA;12;9517;1;2,763;,000
5399;NA;21;31172;1;2,763;,000
54;NA;12;26662;1;15,875;,000
54;NA;14;62147;1;15,875;,000
54;NA;22;17541;1;15,875;,000
54;NA;32;93319;1;15,875;,000
5400;NA;21;31172;1;2,763;,000
5401;NA;21;31172;1;2,763;,000
5402;NA;12;16750;3;8,289;,000
5402;NA;12;23491;3;8,289;,000
5402;NA;12;40877;2;5,526;,000
5402;NA;12;46418;1;2,748;,552
5402;NA;12;64728;2;5,526;,000
5402;NA;12;72805;1;2,763;,000
5402;NA;12;76239;4;11,052;,000
5402;NA;12;76288;4;10,118;8,448
5402;NA;12;87018;3;8,265;,307
5402;NA;12;95029;4;11,052;,000
5402;NA;12;100703;4;11,044;,061
5402;NA;12;134833;4;11,052;,000
5402;NA;12;140539;3;8,289;,000
5402;NA;12;143891;2;5,402;2,244
5402;NA;12;146562;1;2,763;,000
5402;NA;14;9973;2;5,526;,000
5402;NA;14;35410;4;11,052;,000
5402;NA;14;59447;3;7,501;9,510
5402;NA;14;61584;6;16,578;,000
5402;NA;14;62889;4;11,052;,000
5402;NA;14;66192;4;11,052;,000
5402;NA;14;66218;4;11,052;,000
5402;NA;14;78063;6;16,578;,000
5402;NA;14;79344;3;8,289;,000
5402;NA;14;83662;6;16,578;,000
5402;NA;14;86360;4;10,732;2,879
5402;NA;14;91723;4;11,052;,000
5402;NA;14;92621;2;5,526;,000
5402;NA;14;97055;2;5,526;,000
5402;NA;14;97365;7;19,075;1,371
5402;NA;14;100636;4;11,052;,000
5402;NA;14;101484;3;8,289;,000
5402;NA;14;105122;4;11,052;,000
5402;NA;14;107858;4;11,052;,000
5402;NA;14;115933;2;5,526;,000
5402;NA;14;124254;2;5,186;6,136
5402;NA;14;134530;4;11,052;,000
5402;NA;14;154989;1;2,763;,000
5402;NA;15;14267;1;2,763;,000
5402;NA;15;36159;4;11,052;,000
5402;NA;15;50399;4;11,052;,000
5402;NA;15;61637;4;11,052;,000
5402;NA;15;61638;4;11,052;,000
5402;NA;15;63614;4;11,052;,000
5402;NA;15;63783;4;11,052;,000
5402;NA;15;64590;1;2,763;,000
5402;NA;15;64612;4;11,052;,000
5402;NA;15;137435;7;19,341;,000
5402;NA;15;150537;3;8,289;,000
5402;NA;21;57914;4;11,052;,000
5402;NA;21;68044;2;5,526;,000
5402;NA;21;86589;4;11,052;,000
5402;NA;21;92737;3;8,289;,000
5402;NA;21;93210;1;2,763;,000
5402;NA;21;99709;4;11,052;,000
5402;NA;21;101199;1;2,763;,000
5402;NA;21;101570;4;11,052;,000
5402;NA;21;102069;4;11,052;,000
5402;NA;21;108843;2;5,526;,000
5402;NA;21;109309;4;11,052;,000
5402;NA;21;122191;4;11,052;,000
5402;NA;21;151893;3;8,289;,000
5402;NA;22;41037;1;2,763;,000
5402;NA;22;43095;4;11,052;,000
5402;NA;22;44596;3;8,289;,000
5402;NA;22;44671;4;11,052;,000
5402;NA;22;57881;4;11,052;,000
5402;NA;22;63424;4;11,052;,000
5402;NA;22;63616;1;2,763;,000
5402;NA;22;80638;2;5,526;,000
5402;NA;22;112675;1;2,487;10,000
5402;NA;22;113154;1;2,763;,000
5402;NA;22;119439;2;5,526;,000
5402;NA;22;123618;3;8,289;,000
5402;NA;22;131063;1;2,763;,000
5402;NA;22;132685;3;8,289;,000
5402;NA;22;143130;3;8,289;,000
5402;NA;22;143210;4;11,052;,000
5402;NA;22;143705;1;2,763;,000
5402;NA;23;45139;3;8,289;,000
5402;NA;23;48532;4;11,052;,000
5402;NA;23;62342;4;11,052;,000
5402;NA;23;87100;4;11,052;,000
5402;NA;23;101464;4;11,052;,000
5402;NA;23;101529;4;11,052;,000
5402;NA;23;112549;4;11,052;,000
5402;NA;23;129452;4;11,052;,000
5402;NA;23;137764;6;16,578;,000
5402;NA;32;35607;6;16,226;2,120
5402;NA;32;36926;4;10,988;,579
5402;NA;32;39490;3;8,289;,000
5402;NA;32;46203;4;11,052;,000
5402;NA;32;47804;3;8,289;,000
5402;NA;32;110309;2;5,526;,000
5402;NA;32;114142;2;5,526;,000
5402;NA;32;118728;4;11,052;,000
5402;NA;32;143142;3;8,289;,000
5412;NA;12;104223;1;2,763;,000
5412;NA;14;117359;1;2,763;,000
5412;NA;23;129612;1;2,763;,000
5413;NA;12;104223;1;2,763;,000
5413;NA;14;39280;2;5,526;,000
5413;NA;14;40793;4;10,552;4,524
5413;NA;14;84112;3;8,289;,000
5418;NA;22;75658;1;2,763;,000
5420;NA;14;24276;2;5,526;,000
5422;NA;14;23934;1;2,763;,000
5439;NA;12;17521;8;22,104;,000
5439;NA;32;128561;1;2,763;,000
5439;NA;32;129755;1;2,763;,000
5439;NA;32;154317;1;2,759;,141
544;NA;12;23420;1;3,040;,000
544;NA;12;34527;1;3,040;,000
544;NA;12;95063;1;3,040;,000
544;NA;12;139632;1;3,040;,000
544;NA;12;153252;1;3,040;,000
544;NA;12;155616;1;3,040;,000
544;NA;14;11249;1;3,040;,000
544;NA;14;13132;1;3,040;,000
544;NA;14;52374;1;3,040;,000
544;NA;14;52384;1;3,040;,000
544;NA;14;83170;1;3,040;,000
544;NA;14;90761;1;3,040;,000
544;NA;14;100314;1;3,040;,000
544;NA;14;109862;1;3,040;,000
544;NA;14;123912;1;3,000;1,331
544;NA;14;135546;1;3,040;,000
544;NA;15;56334;1;3,040;,000
544;NA;21;40240;1;3,040;,000
544;NA;22;95544;1;3,040;,000
544;NA;22;159066;1;3,040;,000
544;NA;32;2997;1;3,040;,000
544;NA;32;13581;1;3,040;,000
544;NA;32;30238;1;3,040;,000
544;NA;32;34005;1;3,040;,000
544;NA;32;41851;1;3,040;,000
544;NA;32;47035;1;3,040;,000
5440;NA;32;128561;1;2,763;,000
5440;NA;32;129755;1;2,763;,000
5440;NA;32;154317;1;2,759;,141
545;NA;12;72890;1;25,500;,000
545;NA;12;81281;1;25,500;,000
545;NA;12;97214;1;25,500;,000
545;NA;12;141938;1;25,500;,000
545;NA;14;27981;3;76,500;,000
545;NA;14;51336;1;25,500;,000
545;NA;14;85695;1;25,345;,608
545;NA;14;94895;1;25,500;,000
545;NA;14;130519;3;76,500;,000
545;NA;15;144088;2;51,000;,000
545;NA;15;151638;2;55,400;,000
545;NA;22;60982;1;25,500;,000
545;NA;23;41258;2;51,000;,000
545;NA;32;2347;1;25,500;,000
545;NA;32;7273;1;25,500;,000
545;NA;32;33889;1;25,500;,000
545;NA;32;46827;1;25,500;,000
545;NA;32;58159;1;25,500;,000
545;NA;32;63974;2;51,000;,000
545;NA;32;105042;1;25,500;,000
545;NA;32;124275;1;25,500;,000
545;NA;32;159161;1;27,700;,000
5453;NA;14;117359;1;2,763;,000
5454;NA;14;38652;2;5,526;,000
5454;NA;21;32469;4;11,052;,000
5454;NA;21;69789;1;2,763;,000
5454;NA;22;13841;2;5,526;,000
5454;NA;22;13845;2;5,526;,000
5454;NA;32;129772;1;2,763;,000
5455;NA;14;38652;2;5,526;,000
5455;NA;14;61420;2;5,526;,000
5455;NA;14;120163;1;2,763;,000
5455;NA;14;120202;-1;-2,763;,000
5455;NA;21;32469;4;11,052;,000
5455;NA;21;71101;8;22,104;,000
5455;NA;23;17469;1;2,763;,000
5455;NA;32;15930;2;5,526;,000
5455;NA;32;19435;4;11,052;,000
5456;NA;23;107301;2;5,526;,000
5457;NA;21;102069;6;16,578;,000
5462;NA;14;67065;12;33,156;,000
5462;NA;14;67158;12;33,156;,000
5462;NA;22;68868;1;2,763;,000
5462;NA;23;107301;2;5,526;,000
5462;NA;32;109590;1;2,763;,000
5463;NA;12;46735;4;11,052;,000
5463;NA;14;52834;6;16,578;,000
5463;NA;15;17273;5;13,815;,000
5463;NA;21;68044;2;5,526;,000
5463;NA;32;39490;3;8,289;,000
5464;NA;12;23491;4;11,052;,000
5465;NA;12;47090;3;8,289;,000
5465;NA;12;87018;2;5,510;,307
5465;NA;14;10744;2;5,526;,000
5465;NA;14;26668;1;2,763;,000
5465;NA;14;31711;2;5,526;,000
5465;NA;14;41468;6;16,578;,000
5465;NA;14;82432;3;8,289;,000
5465;NA;14;86360;2;5,366;2,879
5465;NA;14;88702;2;5,526;,000
5465;NA;14;89619;2;5,526;,000
5465;NA;14;108414;3;8,289;,000
5465;NA;14;131882;2;5,526;,000
5465;NA;14;134239;2;5,526;,000
5465;NA;15;7553;2;5,526;,000
5465;NA;15;53707;2;5,526;,000
5465;NA;21;10353;2;5,526;,000
5465;NA;21;86589;3;8,289;,000
5465;NA;22;680;2;5,526;,000
5465;NA;22;32534;1;2,763;,000
5465;NA;22;32566;3;8,289;,000
5465;NA;22;46050;2;5,526;,000
5465;NA;22;74472;2;5,526;,000
5465;NA;22;97407;2;5,526;,000
5465;NA;32;7511;1;2,763;,000
5465;NA;32;19435;4;11,052;,000
5465;NA;32;51637;3;8,289;,000
5465;NA;32;105475;2;5,526;,000
5465;NA;32;141729;1;2,763;,000
5467;NA;14;655;5;13,815;,000
5468;NA;12;142132;1;,921;,000
5468;NA;12;144112;1;,921;,000
5468;NA;12;145965;1;,921;,000
5468;NA;14;104149;1;,921;,000
5468;NA;22;38759;1;,921;,000
5468;NA;32;14995;1;,921;,000
5469;NA;14;120745;1;1,708;,000
5469;NA;21;58236;1;1,692;,952
5469;NA;22;31537;1;1,708;,000
5469;NA;22;153148;1;1,708;,000
547;NA;12;135717;1;92,626;,000
547;NA;15;121047;1;89,633;,407
547;NA;32;135312;1;92,626;,000
5476;NA;12;61655;1;3,204;3,354
5476;NA;14;92167;-2;-6,630;,000
5476;NA;14;92178;2;6,630;,000
5476;NA;14;152618;1;3,315;,000
5476;NA;15;12829;1;3,315;,000
5476;NA;15;63783;1;3,315;,000
5476;NA;21;32491;2;6,630;,000
5476;NA;32;89484;3;9,945;,000
5479;NA;14;17329;1;3,315;,000
548;NA;12;9723;1;16,400;,000
548;NA;12;21629;1;16,400;,000
548;NA;12;25049;-1;-16,400;,000
548;NA;12;32718;1;16,400;,000
548;NA;12;35389;1;16,400;,000
548;NA;12;36793;1;16,400;,000
548;NA;12;39566;1;16,400;,000
548;NA;12;40044;1;16,400;,000
548;NA;12;41771;1;16,400;,000
548;NA;12;60261;2;32,800;,000
548;NA;12;61049;1;16,400;,000
548;NA;12;65545;3;49,200;,000
548;NA;12;65761;1;16,400;,000
548;NA;12;67102;1;16,400;,000
548;NA;12;90265;1;16,400;,000
548;NA;12;90276;1;16,400;,000
548;NA;12;99308;1;16,400;,000
548;NA;12;101631;1;16,400;,000
548;NA;12;103048;1;16,400;,000
548;NA;12;107217;1;16,400;,000
548;NA;14;788;1;16,400;,000
548;NA;14;8302;1;16,400;,000
548;NA;14;15461;1;16,400;,000
548;NA;14;16583;1;16,400;,000
548;NA;14;17586;1;16,400;,000
548;NA;14;19838;1;16,400;,000
548;NA;14;26184;1;16,400;,000
548;NA;14;27742;1;16,400;,000
548;NA;14;38520;1;16,400;,000
548;NA;14;39534;-2;-32,800;,000
548;NA;14;40324;1;16,400;,000
548;NA;14;49680;1;16,400;,000
548;NA;14;50133;1;16,400;,000
548;NA;14;55011;1;16,400;,000
548;NA;14;58942;1;16,400;,000
548;NA;14;69063;1;16,400;,000
548;NA;14;78103;1;14,835;9,541
548;NA;14;83715;3;49,200;,000
548;NA;14;84325;1;16,400;,000
548;NA;14;95148;1;16,400;,000
548;NA;14;97064;3;49,200;,000
548;NA;14;98448;2;32,800;,000
548;NA;14;100967;1;16,400;,000
548;NA;14;107981;-1;-16,400;,000
548;NA;14;110257;-1;-16,400;,000
548;NA;14;113478;-1;-16,400;,000
548;NA;14;119008;-1;-16,400;,000
548;NA;14;122639;-2;-32,800;,000
548;NA;14;125282;1;16,400;,000
548;NA;14;125563;1;16,400;,000
548;NA;14;129380;-1;-16,400;,000
548;NA;14;132993;1;16,400;,000
548;NA;14;134826;2;32,800;,000
548;NA;14;137694;-1;-16,400;,000
548;NA;14;142410;-1;-16,400;,000
548;NA;14;147150;-1;-17,800;,000
548;NA;14;152340;-2;-35,600;,000
548;NA;14;156916;1;17,800;,000
548;NA;14;158327;1;17,800;,000
548;NA;15;1819;1;16,400;,000
548;NA;15;7563;1;16,400;,000
548;NA;15;8170;1;16,400;,000
548;NA;15;11215;1;16,400;,000
548;NA;15;21014;1;16,400;,000
548;NA;15;34028;1;16,101;1,821
548;NA;15;53171;1;16,400;,000
548;NA;15;76655;1;16,400;,000
548;NA;15;80855;1;16,400;,000
548;NA;15;81790;1;16,400;,000
548;NA;15;88666;1;16,400;,000
548;NA;15;108721;1;16,400;,000
548;NA;15;128531;1;16,400;,000
548;NA;15;128812;1;16,400;,000
548;NA;15;144327;1;16,400;,000
548;NA;21;66743;1;16,400;,000
548;NA;21;67935;1;16,400;,000
548;NA;21;116968;1;16,400;,000
548;NA;22;18419;1;16,400;,000
548;NA;22;24929;1;16,400;,000
548;NA;22;24973;-1;-16,400;,000
548;NA;22;26054;-1;-16,400;,000
548;NA;22;27978;1;16,400;,000
548;NA;22;33031;1;16,400;,000
548;NA;22;43054;1;16,400;,000
548;NA;22;61612;1;16,400;,000
548;NA;22;66689;3;49,200;,000
548;NA;22;71155;1;16,400;,000
548;NA;22;75823;1;16,400;,000
548;NA;22;96116;1;16,400;,000
548;NA;22;106405;-2;-32,800;,000
548;NA;22;113510;-1;-16,400;,000
548;NA;22;125806;-1;-16,400;,000
548;NA;22;132842;2;32,800;,000
548;NA;22;132855;-2;-32,800;,000
548;NA;22;149192;-1;-17,800;,000
548;NA;22;153926;-1;-17,800;,000
548;NA;22;155049;-1;-17,800;,000
548;NA;22;156671;-1;-17,800;,000
548;NA;22;159151;-1;-17,800;,000
548;NA;23;52783;3;49,200;,000
548;NA;23;97700;1;16,400;,000
548;NA;23;102774;1;16,400;,000
548;NA;23;138217;1;16,400;,000
548;NA;32;1132;1;16,400;,000
548;NA;32;3292;1;16,400;,000
548;NA;32;3885;1;16,400;,000
548;NA;32;9701;1;16,400;,000
548;NA;32;10043;2;32,800;,000
548;NA;32;10064;1;16,400;,000
548;NA;32;11403;1;16,400;,000
548;NA;32;29222;1;16,400;,000
548;NA;32;37843;1;16,400;,000
548;NA;32;37909;1;16,400;,000
548;NA;32;39253;1;16,400;,000
548;NA;32;39264;1;16,400;,000
548;NA;32;40060;-1;-16,400;,000
548;NA;32;45464;1;16,400;,000
548;NA;32;46683;1;16,400;,000
548;NA;32;51125;1;16,400;,000
548;NA;32;51809;1;16,400;,000
548;NA;32;56612;1;16,400;,000
548;NA;32;86080;1;16,400;,000
548;NA;32;91302;2;32,800;,000
548;NA;32;95726;1;16,400;,000
548;NA;32;112700;1;16,400;,000
548;NA;32;114198;1;16,400;,000
548;NA;32;122967;1;16,400;,000
548;NA;32;126526;1;16,400;,000
548;NA;32;133051;1;16,400;,000
548;NA;32;146122;1;17,800;,000
548;NA;32;154413;1;17,800;,000
548;NA;32;158388;1;17,800;,000
5481;NA;12;147183;1;3,315;,000
5481;NA;32;47698;6;19,890;,000
5483;NA;12;114150;1;3,315;,000
5483;NA;14;15614;1;3,315;,000
5483;NA;14;146452;4;13,260;,000
5483;NA;22;31768;1;3,315;,000
5483;NA;22;159127;1;3,315;,000
5485;NA;12;14312;3;9,945;,000
5485;NA;12;23491;2;6,630;,000
5485;NA;12;24972;2;6,630;,000
5485;NA;12;29360;1;3,315;,000
5485;NA;12;40877;1;3,315;,000
5485;NA;12;43293;2;6,630;,000
5485;NA;12;46998;1;3,315;,000
5485;NA;12;57158;1;3,315;,000
5485;NA;12;60059;3;9,945;,000
5485;NA;12;75833;2;6,630;,000
5485;NA;12;85313;1;3,315;-,001
5485;NA;12;87018;1;3,305;,307
5485;NA;12;87281;3;9,945;,000
5485;NA;12;87883;9;29,835;,000
5485;NA;12;89551;1;3,315;,000
5485;NA;12;93842;1;3,315;,000
5485;NA;12;100844;2;6,630;,000
5485;NA;12;101635;2;6,630;,000
5485;NA;12;105761;2;6,630;,000
5485;NA;12;111290;1;3,315;,000
5485;NA;12;126955;1;3,315;,000
5485;NA;12;142988;1;3,315;,000
5485;NA;14;652;3;9,945;,000
5485;NA;14;8248;3;9,945;,000
5485;NA;14;9643;4;13,260;,000
5485;NA;14;10752;3;9,945;,000
5485;NA;14;12174;7;23,205;,000
5485;NA;14;13449;2;6,630;,000
5485;NA;14;18648;1;3,315;,000
5485;NA;14;23833;8;26,499;,079
5485;NA;14;24157;1;3,315;,000
5485;NA;14;24163;1;3,315;,000
5485;NA;14;24544;1;3,315;,000
5485;NA;14;24793;7;23,205;,000
5485;NA;14;25466;7;23,205;,000
5485;NA;14;26775;3;9,880;,653
5485;NA;14;27054;1;3,315;,000
5485;NA;14;31524;6;19,890;,000
5485;NA;14;31711;3;9,945;,000
5485;NA;14;31835;4;13,260;,000
5485;NA;14;32650;1;3,315;,000
5485;NA;14;33057;1;3,315;,000
5485;NA;14;36358;3;9,917;,284
5485;NA;14;41070;1;3,315;,000
5485;NA;14;41102;1;3,315;,000
5485;NA;14;41158;1;3,315;,000
5485;NA;14;41802;1;3,315;,000
5485;NA;14;41993;3;9,945;,000
5485;NA;14;50349;9;29,835;,000
5485;NA;14;52716;1;3,315;,000
5485;NA;14;56214;1;3,315;,000
5485;NA;14;56967;2;6,630;,000
5485;NA;14;66264;9;29,835;,000
5485;NA;14;66885;-2;-6,630;,000
5485;NA;14;66901;2;6,630;,000
5485;NA;14;68681;7;23,205;,000
5485;NA;14;70391;1;3,315;,000
5485;NA;14;76609;2;6,606;,366
5485;NA;14;81321;9;29,835;,000
5485;NA;14;83499;9;29,835;,000
5485;NA;14;84647;1;3,315;,000
5485;NA;14;86615;2;6,004;9,456
5485;NA;14;87521;1;3,315;,000
5485;NA;14;87852;3;9,945;,000
5485;NA;14;88667;9;29,835;,000
5485;NA;14;89619;1;3,315;,000
5485;NA;14;89866;2;6,630;,000
5485;NA;14;90133;1;3,315;,000
5485;NA;14;90838;3;9,945;,000
5485;NA;14;91781;1;3,315;,000
5485;NA;14;92322;1;3,315;,000
5485;NA;14;97453;9;29,835;,000
5485;NA;14;103598;1;3,315;,000
5485;NA;14;103766;3;9,945;,000
5485;NA;14;103886;1;3,315;,000
5485;NA;14;108414;9;29,835;,000
5485;NA;14;110582;7;23,205;,000
5485;NA;14;110682;8;26,520;,000
5485;NA;14;113830;9;29,835;,000
5485;NA;14;114419;1;3,315;,000
5485;NA;14;116565;1;3,315;,000
5485;NA;14;117327;1;3,315;,000
5485;NA;14;121931;2;6,630;,000
5485;NA;14;122905;3;9,945;,000
5485;NA;14;123047;1;3,315;,000
5485;NA;14;128566;2;6,630;,000
5485;NA;14;129120;1;3,315;,000
5485;NA;14;131882;1;3,315;,000
5485;NA;14;134472;2;6,630;,000
5485;NA;14;135631;1;3,315;,000
5485;NA;14;143009;1;3,315;,000
5485;NA;14;143652;7;22,869;1,462
5485;NA;14;147513;1;3,315;,000
5485;NA;14;150128;1;3,315;,000
5485;NA;14;150573;2;6,630;,000
5485;NA;14;152499;9;29,835;,000
5485;NA;14;153312;4;13,260;,000
5485;NA;14;153848;3;9,945;,000
5485;NA;14;154169;3;9,945;,000
5485;NA;14;155543;-1;-3,315;,000
5485;NA;14;158397;1;3,315;,000
5485;NA;14;158426;1;3,315;,000
5485;NA;15;8051;1;3,315;,000
5485;NA;15;42654;2;6,630;,000
5485;NA;15;53707;2;6,630;,000
5485;NA;15;55942;2;6,630;,000
5485;NA;15;63614;1;3,315;,000
5485;NA;15;85282;1;3,315;,000
5485;NA;15;116656;6;19,890;,000
5485;NA;15;128182;4;13,260;,000
5485;NA;21;2415;3;9,945;,000
5485;NA;21;7357;2;6,630;,000
5485;NA;21;10353;2;6,630;,000
5485;NA;21;25503;3;9,945;,000
5485;NA;21;26380;3;9,945;,000
5485;NA;21;48335;5;16,575;,000
5485;NA;21;53609;2;6,630;,000
5485;NA;21;66398;3;9,934;,112
5485;NA;21;86589;2;6,630;,000
5485;NA;21;89832;9;29,790;,278
5485;NA;21;99709;16;53,040;,000
5485;NA;21;101570;2;6,630;,000
5485;NA;21;109309;1;3,315;,000
5485;NA;21;126529;1;3,315;,000
5485;NA;21;127980;2;6,630;,000
5485;NA;21;151893;2;6,630;,000
5485;NA;22;16686;1;3,315;,000
5485;NA;22;24892;1;3,315;,000
5485;NA;22;26695;1;3,315;,000
5485;NA;22;39539;3;9,945;,000
5485;NA;22;42560;2;6,630;,000
5485;NA;22;47595;1;3,315;,000
5485;NA;22;50313;1;3,315;,000
5485;NA;22;55519;1;3,315;,000
5485;NA;22;68100;1;3,315;,000
5485;NA;22;90974;2;6,630;,000
5485;NA;22;92778;1;3,315;,000
5485;NA;22;92938;1;3,315;,000
5485;NA;22;97407;1;3,315;,000
5485;NA;22;98715;1;3,315;,000
5485;NA;22;100743;1;3,315;,000
5485;NA;22;119089;2;6,630;,000
5485;NA;22;132685;2;6,630;,000
5485;NA;22;147710;2;6,630;,000
5485;NA;23;69559;7;23,205;,000
5485;NA;23;99528;1;3,315;,000
5485;NA;23;101529;2;6,630;,000
5485;NA;23;115415;9;29,835;,000
5485;NA;23;132211;7;23,205;,000
5485;NA;32;10220;1;3,315;,000
5485;NA;32;10234;1;3,315;,000
5485;NA;32;14344;1;3,315;,000
5485;NA;32;15930;2;6,630;,000
5485;NA;32;44453;1;3,315;,000
5485;NA;32;55650;1;3,315;,000
5485;NA;32;71039;1;3,315;,000
5485;NA;32;73486;2;6,630;,000
5485;NA;32;87756;1;3,315;,000
5485;NA;32;87959;1;3,315;,000
5485;NA;32;118728;1;3,315;,000
5485;NA;32;128470;1;3,315;,000
5485;NA;32;135498;1;3,315;,000
5485;NA;32;135519;1;3,315;,000
5485;NA;32;141729;1;3,315;,000
5485;NA;32;141950;1;3,315;,000
5485;NA;32;144876;-2;-6,630;,000
549;NA;14;78121;1;1,645;,000
549;NA;15;78003;1;1,645;,000
549;NA;15;106205;1;1,645;,000
549;NA;21;11665;1;1,645;,000
549;NA;21;32682;1;1,645;,000
549;NA;21;42306;1;1,645;,000
549;NA;21;48024;1;1,645;,000
549;NA;21;117920;1;1,645;,000
549;NA;22;17143;1;1,645;,000
549;NA;22;60901;1;1,645;,000
549;NA;23;97789;1;1,645;,000
549;NA;32;2261;1;1,645;,000
549;NA;32;15644;1;1,645;,000
549;NA;32;85763;1;1,645;,000
549;NA;32;120589;1;1,645;,000
549;NA;32;127671;1;1,645;,000
549;NA;32;142272;2;3,290;,000
5492;NA;14;36828;1;11,805;,000
5492;NA;22;113009;1;11,805;,000
5492;NA;32;73567;2;23,610;,000
5493;NA;21;104528;2;6,630;,000
5493;NA;32;84977;1;3,315;,000
55;NA;12;18980;1;4,925;,000
55;NA;12;21426;1;4,925;,000
55;NA;12;39271;1;4,925;,000
55;NA;12;46666;1;4,925;,000
55;NA;12;58883;1;4,925;,000
55;NA;12;60127;4;19,700;,000
55;NA;12;67216;2;9,850;,000
55;NA;12;84179;1;4,925;,000
55;NA;12;107344;1;4,925;,000
55;NA;14;40703;6;29,550;,000
55;NA;14;50164;1;4,925;,000
55;NA;14;51711;1;4,925;,000
55;NA;14;64027;1;4,925;,000
55;NA;14;71334;1;4,925;,000
55;NA;14;117010;2;9,850;,000
55;NA;14;126892;1;4,812;2,287
55;NA;14;132174;1;4,925;,000
55;NA;14;147130;1;5,005;,000
55;NA;14;150889;1;5,005;,000
55;NA;14;153728;1;5,005;,000
55;NA;15;48162;1;4,925;,000
55;NA;15;59211;1;4,925;,000
55;NA;15;160168;1;5,005;,000
55;NA;21;27264;1;4,925;,000
55;NA;21;39193;1;4,925;,000
55;NA;21;94393;4;19,700;,000
55;NA;21;101487;1;4,925;,000
55;NA;21;108699;1;4,925;,000
55;NA;21;143081;1;4,925;,000
55;NA;22;9840;2;9,850;,000
55;NA;22;10386;1;4,925;,000
55;NA;22;11331;1;4,925;,000
55;NA;22;14201;1;4,925;,000
55;NA;22;47091;1;4,925;,000
55;NA;22;47946;1;4,925;,000
55;NA;22;90356;2;9,850;,000
55;NA;22;133358;1;4,925;,000
55;NA;22;144075;1;5,005;,000
55;NA;23;36015;1;4,925;,000
55;NA;23;46112;1;4,925;,000
55;NA;23;92741;1;4,925;,000
55;NA;32;17105;2;9,688;1,646
55;NA;32;18950;2;9,850;,000
55;NA;32;20370;1;4,925;,000
55;NA;32;56996;1;4,925;,000
55;NA;32;59733;1;4,907;,371
55;NA;32;120088;1;4,925;,000
55;NA;32;120916;1;4,925;,000
55;NA;32;136763;1;4,925;,000
5506;NA;14;41611;1;6,779;1,417
5506;NA;15;23780;1;6,876;,000
5507;NA;14;39069;1;63,559;4,531
5507;NA;21;72387;1;62,284;6,446
5525;NA;22;90074;2;6,630;,000
5525;NA;32;18425;1;3,315;,000
5525;NA;32;60726;2;6,630;,000
5525;NA;32;68480;2;6,630;,000
5525;NA;32;88221;1;3,315;,000
553;NA;12;7980;1;2,540;,000
553;NA;12;19549;1;2,540;,000
553;NA;12;21407;1;2,540;,000
553;NA;12;22305;1;2,540;,000
553;NA;12;29478;1;2,540;,000
553;NA;12;30489;1;2,540;,000
553;NA;12;61450;1;2,540;,000
553;NA;12;64120;1;2,540;,000
553;NA;12;66771;1;2,540;,000
553;NA;12;77417;1;2,540;,000
553;NA;12;80307;1;2,540;,000
553;NA;12;80365;1;2,540;,000
553;NA;12;81875;1;2,540;,000
553;NA;12;85579;1;2,540;,000
553;NA;12;88608;1;2,540;,000
553;NA;12;97910;1;2,540;,000
553;NA;12;105734;1;2,540;,000
553;NA;12;112760;1;2,540;,000
553;NA;12;117030;1;2,540;,000
553;NA;12;124067;1;2,540;,000
553;NA;12;139703;1;2,540;,000
553;NA;12;141461;1;2,540;,000
553;NA;12;142455;1;2,540;,000
553;NA;12;144299;1;2,620;,000
553;NA;12;149225;1;2,620;,000
553;NA;14;8227;1;2,540;,000
553;NA;14;8330;1;2,540;,000
553;NA;14;16787;1;2,540;,000
553;NA;14;20993;1;2,540;,000
553;NA;14;27923;1;2,540;,000
553;NA;14;51454;1;2,540;,000
553;NA;14;51769;2;5,080;,000
553;NA;14;52852;1;2,540;,000
553;NA;14;61162;1;2,540;,000
553;NA;14;66796;1;2,540;,000
553;NA;14;68882;1;2,540;,000
553;NA;14;78741;1;2,540;,000
553;NA;14;90676;1;2,540;,000
553;NA;14;91642;1;2,540;,000
553;NA;14;100185;1;2,540;,000
553;NA;14;102704;2;5,080;,000
553;NA;14;115911;1;2,540;,000
553;NA;14;116287;1;2,540;,000
553;NA;14;126734;2;5,080;,000
553;NA;14;128441;1;2,540;,000
553;NA;14;131393;1;2,286;10,000
553;NA;14;135537;1;2,540;,000
553;NA;14;139371;1;2,540;,000
553;NA;14;139687;1;2,540;,000
553;NA;14;155070;1;2,620;,000
553;NA;14;155575;1;2,620;,000
553;NA;14;157302;1;2,620;,000
553;NA;15;2297;1;2,540;,000
553;NA;15;43554;1;2,540;,000
553;NA;15;50457;1;2,540;,000
553;NA;15;57822;1;2,540;,000
553;NA;15;109100;1;2,535;,207
553;NA;15;117666;1;2,540;,000
553;NA;21;21307;1;2,540;,000
553;NA;21;46337;1;2,540;,000
553;NA;21;70864;1;2,540;,000
553;NA;21;72205;1;2,540;,000
553;NA;21;75415;1;2,540;,000
553;NA;21;96876;1;2,540;,000
553;NA;21;105173;1;2,540;,000
553;NA;21;117923;1;2,540;,000
553;NA;21;132554;1;2,540;,000
553;NA;22;3696;1;2,540;,000
553;NA;22;12123;1;2,540;,000
553;NA;22;12582;1;2,540;,000
553;NA;22;19391;1;2,540;,000
553;NA;22;25225;1;2,540;,000
553;NA;22;25930;1;2,540;,000
553;NA;22;33914;1;2,540;,000
